emp_no,birth_date,first_name,last_name,gender,hire_date
496981,1957-05-20,Masali,Luke,M,1989-11-30
496980,1964-07-12,Djelloul,Bernick,M,1987-03-09
496979,1952-08-06,Isaac,Kirkerud,M,1992-08-16
496978,1965-01-30,Danco,Debuse,F,1992-11-21
496977,1962-10-06,Zeydy,Marciano,F,1985-05-07
496976,1961-01-17,Kerhong,Nannarelli,M,1989-06-02
496975,1962-05-03,Eckart,Ohori,F,1988-07-14
496974,1964-02-06,Jaewon,Heijenga,M,1989-01-16
496973,1958-06-16,Navin,Stanfel,F,1989-01-03
496972,1957-10-29,Atilio,Morrin,F,1985-06-01
496971,1964-02-21,Jianwen,Colorni,M,1987-11-07
496970,1965-01-03,Giordano,Maquelin,F,1986-08-06
496969,1961-09-20,Jinya,Bahr,M,1987-08-02
496968,1956-12-17,Hugh,Narlikar,M,1991-11-05
496967,1960-02-24,Mang,Curless,M,1994-07-31
496966,1958-05-15,Tomokazu,Nishimukai,M,1985-04-17
496965,1956-11-03,Jeong,Anandan,F,1993-05-11
496964,1964-09-07,Nathan,Mandelberg,M,1990-01-07
496963,1955-07-29,Youssef,Karner,M,1994-06-26
496962,1961-11-02,Tonny,Terwilliger,M,1992-06-05
496961,1953-07-01,Yifei,Porotnikoff,F,1987-02-03
496960,1960-02-07,Izaskun,Argence,M,1985-11-02
496959,1963-05-05,Miomir,Stafford,F,1990-01-10
496958,1962-11-25,Evgueni,Kawashimo,M,1991-06-18
496957,1964-08-31,Ulises,Marchegay,M,1989-10-28
496956,1956-07-25,Salvador,Horswill,F,1993-12-07
496955,1964-08-30,Howell,Sidou,M,1985-12-19
496954,1956-12-10,Cedric,Kriebel,M,1993-08-13
496953,1963-11-25,Barun,Hiraishi,M,1996-05-16
496952,1957-06-12,Poorav,Chelton,M,1992-07-29
496951,1956-04-15,George,Merkl,M,1989-02-10
496950,1957-10-22,Djelloul,Cooley,M,1987-12-23
496949,1964-08-27,Ult,Hardjono,M,1990-04-27
496948,1957-09-20,Candido,Linnainmaa,F,1988-03-09
496947,1960-12-02,Nitsan,Bahr,M,1985-10-20
496946,1956-09-17,Zhiguo,Thiran,M,1987-10-10
496945,1958-07-18,Val,Schusler,F,1994-01-24
496944,1954-09-02,Denis,Fortenbacher,M,1986-02-09
496943,1960-01-16,Chenyi,Greibach,M,1993-08-29
496942,1958-01-02,Phuoc,Cappello,M,1986-02-08
496941,1958-10-05,Hugh,Lowrie,M,1996-05-27
496940,1959-08-20,Abdelwaheb,Zastre,M,1990-03-27
496939,1958-11-05,Woody,Cummings,M,1986-05-09
496938,1958-12-29,Arve,Marquardt,F,1992-01-24
496937,1960-10-09,Vidar,Thibadeau,F,1996-03-03
496936,1961-10-12,Lalit,Cronin,F,1989-10-11
496935,1953-03-26,Shooichi,Kuzuoka,M,1985-02-22
496934,1962-09-13,Kellyn,Jullig,M,1986-06-14
496933,1957-04-19,Amalendu,Bala,M,1993-12-04
496932,1957-07-07,Jacopo,Homond,F,1992-11-03
496931,1959-11-01,Armond,Krichel,M,1987-08-25
496930,1959-04-10,Mart,Mersereau,M,1987-08-22
496929,1954-12-01,Remko,Zastre,M,1991-07-20
496928,1953-04-07,Chikara,Ohori,F,1988-12-19
496927,1957-10-22,Miyeon,Rusmann,M,1985-10-04
496926,1959-06-25,Cathie,Rajala,F,1987-10-28
496925,1963-03-27,Mountaz,Birch,M,1990-10-24
496924,1964-01-23,Adamantios,Schapire,F,1989-04-14
496923,1953-11-12,Mariusz,Baezner,M,1989-07-15
496922,1962-07-30,Rosalyn,Remmers,M,1986-10-06
496921,1956-05-08,Gil,Bisiani,M,1990-07-03
496920,1958-07-25,Tremaine,Haumacher,M,1987-11-08
496919,1963-03-08,Junichi,Kuszyk,F,1988-06-21
496918,1957-08-23,Ferdinand,Theuretzbacher,F,1989-09-20
496917,1957-08-07,Shao,Schonegge,F,1993-10-24
496916,1962-11-26,Izaskun,Rajaraman,M,1992-11-18
496915,1955-02-19,Breannda,Mamelak,M,1997-08-02
496914,1964-06-11,Pranjal,Taneja,M,1990-02-04
496913,1956-10-23,Mona,Winter,M,1995-09-25
496912,1960-12-14,Sanjoy,Liedekerke,M,1991-03-01
496911,1963-09-25,Tiina,Decleir,M,1985-04-29
496910,1963-08-31,Lillian,Bojadziev,M,1990-12-22
496909,1960-03-14,Hercules,Restivo,M,1990-07-23
496908,1962-07-13,Shunichi,Buescher,M,1991-07-13
496907,1958-03-08,Mabo,Heuter,M,1989-12-08
496906,1958-06-09,Marc,Rosaz,M,1989-02-05
496905,1963-11-07,Seongbin,Stroustrup,F,1989-09-26
496904,1962-03-26,Bodh,Danley,M,1985-06-29
496903,1958-10-06,Heejo,Wynblatt,M,1986-04-15
496902,1957-12-18,Yannis,Boreale,M,1995-08-21
496901,1957-01-25,Huai,Gischer,F,1992-10-21
496900,1963-08-17,Arvind,Billawala,F,1991-02-21
496899,1964-04-01,Maria,Casperson,F,1986-07-31
496898,1953-01-15,Ortrud,Poehlman,M,1988-10-07
496897,1953-06-20,Jackson,Kakkad,M,1987-12-11
496896,1962-10-05,Prasadram,Yemenis,M,1990-05-02
496895,1962-04-10,Gio,Schwaller,M,1987-09-02
496894,1961-06-05,Ipke,Awdeh,M,1985-11-20
496893,1957-05-11,Kish,Gelosh,F,1993-08-01
496892,1955-01-11,Moss,Holburn,F,1986-11-14
496891,1957-11-25,Shugo,Waschkowski,M,1986-05-16
496890,1957-12-04,Sailaja,Schwartzbauer,M,1988-08-21
496889,1961-04-04,Shuzo,Fairtlough,M,1986-02-16
496888,1960-09-25,Rosalyn,Rebaine,M,1985-11-27
496887,1956-03-13,Oddvar,Bellone,M,1992-12-11
496886,1958-04-06,Kinh,Luff,M,1990-12-04
496885,1964-08-12,Takushi,Malinowski,M,1991-10-17
496884,1952-11-01,Adel,Schueller,F,1988-03-16
496883,1964-02-11,Kenroku,Kieras,M,1986-11-24
496882,1954-11-26,Abdelghani,Vural,F,1986-03-24
496881,1955-08-02,Christoph,Plavsic,M,1992-04-26
496880,1960-10-08,Koldo,Luiz,F,1991-03-12
496879,1958-01-04,Piyawadee,Douceur,M,1989-04-24
496878,1952-03-02,Dante,Frezza,F,1986-01-17
496877,1962-08-06,Qingxiang,Stentiford,F,1992-03-11
496876,1957-04-26,Tsutomu,Speek,M,1986-12-06
496875,1955-05-19,Anwar,Colorni,F,1993-09-12
496874,1963-02-09,Kwun,Zaiane,M,1986-05-19
496873,1958-09-09,Herbert,Mikschl,F,1993-12-31
496872,1959-02-26,Huei,Baer,M,1998-03-13
496871,1960-10-02,Sachio,Borovoy,M,1995-12-04
496870,1954-12-17,Shuho,Kakkar,M,1987-11-14
496869,1954-02-23,Gro,Stille,F,1989-04-10
496868,1952-08-26,Fun,Klyachko,F,1988-05-15
496867,1953-07-27,Rosine,Orsini,M,1988-08-23
496866,1960-02-20,Boriana,Piancastelli,F,1988-04-10
496865,1961-09-17,Ioana,Tsukuda,M,1994-10-13
496864,1954-05-18,Pintsang,Picco,M,1985-09-01
496863,1961-12-19,Phule,Rubsam,F,1986-12-29
496862,1957-01-12,JoAnna,Porotnikoff,M,1990-02-19
496861,1964-09-22,Shim,Malabarba,F,1988-05-21
496860,1960-09-12,Sudhanshu,Kilgore,F,1993-05-27
496859,1959-07-14,Georg,Peris,M,1985-05-14
496858,1957-04-10,Huei,Huhdanpaa,F,1989-12-29
496857,1962-12-27,Anoosh,Shiratori,M,1992-03-17
496856,1956-10-02,Marke,Rosaz,F,1990-12-23
496855,1963-01-19,Nitsan,Spieker,M,1991-02-11
496854,1958-05-10,Bezalel,Hemaspaandra,M,1987-12-10
496853,1964-08-08,Jixiang,Conti,F,1989-04-21
496852,1955-04-02,Peternela,Knightly,M,1997-08-28
496851,1957-09-20,Eric,Copas,M,1987-05-06
496850,1957-12-26,Cheong,Czap,F,1994-10-26
496849,1955-03-11,Roddy,DuCasse,M,1985-08-04
496848,1961-04-05,Xiaopeng,Piancastelli,F,1989-11-13
496847,1954-01-05,Vivian,Merle,M,1987-08-29
496846,1959-11-23,Yuriy,Bach,M,1990-04-01
496845,1952-11-19,Susanta,Verhoeff,F,1989-04-16
496844,1953-07-25,Gonzalo,Ginesta,F,1991-09-12
496843,1960-04-29,Mikhail,Katalagarianos,M,1987-12-11
496842,1961-04-18,Arve,Ladret,M,1989-02-13
496841,1963-02-08,Pantung,Yurek,M,1987-01-11
496840,1954-12-09,Maja,Georgakopoulos,F,1988-04-14
496839,1953-09-13,Dinkar,Feinberg,M,1992-02-01
496838,1961-08-17,Gen,Knightly,F,1989-03-06
496837,1955-10-28,Rafael,Marchesini,M,1987-07-13
496836,1955-01-10,Khoa,Fairtlough,M,1988-12-08
496835,1954-09-10,Claudi,Worfolk,M,1989-01-11
496834,1953-10-17,Gully,Heping,M,1987-03-01
496833,1964-02-13,Oddvar,Scharstein,M,1986-03-16
496832,1955-06-17,Fen,Wixon,M,1985-02-09
496831,1957-11-15,Anestis,Krzyzanowski,F,1993-03-22
496830,1964-07-21,Shakhar,Taneja,M,1992-06-05
496829,1955-01-26,Shaleah,DeMori,M,1985-03-17
496828,1959-04-16,Shigehiro,Srimani,F,1995-07-16
496827,1958-12-29,Ulises,Perz,M,1986-05-03
496826,1954-04-30,Remko,Chinin,M,1996-05-14
496825,1955-10-03,Alejandra,Capobianchi,M,1989-04-17
496824,1963-08-29,Tze,Hempstead,M,1990-01-10
496823,1962-10-16,Eldridge,Ranft,M,1992-05-13
496822,1964-05-11,Arno,Bahl,F,1989-05-25
496821,1959-11-13,Izaskun,Weedman,F,1988-03-21
496820,1961-04-15,Jaroslava,Budinsky,M,1985-09-30
496819,1952-06-03,Rosita,McFarlin,F,1986-10-22
496818,1957-08-13,Tomokazu,Vilarrasa,F,1986-02-01
496817,1956-10-18,Arnd,Serov,M,1992-09-30
496816,1963-03-18,Mats,Llado,F,1992-03-09
496815,1962-03-04,Uinam,Beutelspacher,F,1989-04-15
496814,1953-09-05,Yuping,Steinauer,F,1989-07-20
496813,1959-04-25,Oksana,Lovengreen,M,1985-09-28
496812,1953-11-14,Fai,Pietracaprina,F,1992-08-29
496811,1956-06-17,Feipei,Msuda,F,1993-12-09
496810,1964-05-31,Xiaobin,Champarnaud,F,1992-11-09
496809,1952-10-29,Werner,Szemeredi,M,1989-01-22
496808,1960-09-19,Yunming,Hoppenstand,M,1986-01-23
496807,1961-08-25,Toshimo,Bratsberg,M,1985-08-22
496806,1953-01-16,Duke,Hertweck,F,1991-05-23
496805,1962-03-11,Murthy,Meriste,M,1988-03-19
496804,1959-01-10,Lijie,Billingsley,F,1995-10-03
496803,1961-11-10,Isaac,Demeyer,F,1985-05-22
496802,1963-11-26,Heon,Ranon,M,1987-08-07
496801,1956-03-30,Oscal,Suri,M,1987-08-02
496800,1958-11-18,Maik,Kakkad,M,1997-01-01
496799,1954-02-08,Perry,Cronan,F,1991-03-06
496798,1964-01-05,Constantino,Yetto,M,1997-03-14
496797,1958-01-03,Heeju,Chachaty,M,1991-07-31
496796,1955-11-30,Hsiangchu,Eugenio,F,1986-11-11
496795,1958-06-24,Isaac,Hofstetter,F,1986-05-11
496794,1958-06-03,Herbert,Gulik,F,1986-02-06
496793,1964-02-02,Xudong,Lemarechal,M,1988-08-13
496792,1953-07-12,Stafford,Bashian,F,1988-10-18
496791,1958-07-08,Herb,Itzfeldt,F,1987-04-08
496790,1962-01-25,Badri,Guting,M,1991-05-01
496789,1961-03-26,Jacopo,Junet,F,1985-04-26
496788,1954-03-16,Gino,Gruenwald,F,1990-10-29
496787,1964-02-14,Chanjung,Gist,F,1987-01-02
496786,1954-10-23,Ottavia,Aseltine,M,1987-07-21
496785,1964-03-14,Mihalis,Bennis,F,1992-02-23
496784,1957-08-25,Ramya,Bellone,F,1994-05-16
496783,1955-03-08,Weiru,Greenaway,F,1992-01-08
496782,1959-04-05,Kellyn,Bugaenko,M,1990-03-14
496781,1952-11-17,Ronnie,Peris,M,1986-06-06
496780,1957-05-24,Xianlong,Matheson,M,1992-02-01
496779,1964-12-10,Aria,Schahn,F,1990-07-18
496778,1953-11-06,Zijian,Ghazalie,F,1987-05-07
496777,1961-08-14,Suvo,Kropf,M,1992-11-30
496776,1954-10-11,Uta,Businaro,F,1987-11-26
496775,1956-06-25,Mohammed,Zschoche,M,1993-07-31
496774,1961-09-08,Chinhyun,Coors,M,1986-07-21
496773,1952-11-25,Shaunak,Baak,M,1986-10-24
496772,1954-02-15,Abdelaziz,Rahier,F,1992-04-13
496771,1956-02-19,Zdislav,Zschoche,M,1997-05-06
496770,1959-08-27,Gal,Yeung,F,1994-01-05
496769,1961-02-23,Kristof,Jullig,F,1994-03-19
496768,1960-04-18,Jeanne,Badache,M,1991-01-16
496767,1961-07-10,Sahrah,Bazzichi,M,1995-02-07
496766,1962-04-12,Valeska,England,M,1990-08-19
496765,1953-02-05,Shakhar,Azevdeo,M,1995-09-25
496764,1961-09-19,Arch,Frolund,F,1989-07-29
496763,1962-12-12,True,Roccetti,F,1987-07-18
496762,1956-01-02,Sreekrishna,Merle,M,1985-08-28
496761,1962-07-24,Nitsan,Fiebach,M,1987-05-03
496760,1956-07-12,Nathan,Improta,F,1990-12-17
496759,1962-04-19,Ziyad,Rosch,M,1991-12-15
496758,1956-07-04,Gregory,Murthy,M,1993-05-30
496757,1963-06-11,Nikolaos,Sooriamurthi,M,1989-12-11
496756,1954-05-03,Evgueni,Gargeya,F,1991-05-17
496755,1964-03-20,Susanne,Wilharm,M,1986-10-06
496754,1955-12-05,Mani,Cichocki,F,1990-01-30
496753,1962-11-16,Soenke,Syrzycki,F,1986-01-03
496752,1964-09-20,Moni,Leuchs,F,1993-06-18
496751,1964-04-10,Marlo,Figueira,M,1989-04-19
496750,1958-12-18,Bernt,Passafiume,F,1987-10-12
496749,1960-01-16,Harjit,Msuda,M,1993-04-28
496748,1953-08-10,Dmitri,Steenbeek,M,1994-01-06
496747,1956-01-10,Garnik,Nishimukai,M,1986-12-11
496746,1961-01-15,Dines,Goodrum,M,1993-04-08
496745,1963-08-11,Hidde,Michaeli,M,1987-06-04
496744,1961-03-28,Bingning,Raney,M,1993-06-12
496743,1961-06-29,Piyush,Quittner,M,1991-11-20
496742,1962-12-06,Amabile,Valette,M,1986-06-02
496741,1955-03-12,Naftaly,Verhaegen,M,1985-06-21
496740,1964-07-29,Genevieve,Peek,F,1991-05-19
496739,1954-02-09,Raimond,Fontet,M,1988-10-13
496738,1956-06-20,Nechama,Vidal,M,1988-12-06
496737,1958-01-14,Sham,Prampolini,F,1991-10-29
496736,1959-08-11,Shooichi,Brizzi,M,1985-09-13
496735,1952-08-02,Malu,Cochrane,F,1985-08-18
496734,1957-05-19,Dayanand,Morrey,M,1985-07-04
496733,1958-03-07,Yongdong,Rijckaert,M,1986-10-04
496732,1963-04-06,Barun,Talmon,F,1992-10-19
496731,1958-02-14,Zhiwei,Terekhov,M,1987-12-08
496730,1953-05-09,Kersti,Dulin,F,1988-10-07
496729,1954-10-09,Zhonghua,Sigstam,M,1986-01-07
496728,1959-03-19,Kyoichi,Assaf,F,1985-05-14
496727,1957-05-06,Jixiang,Kawashimo,M,1992-03-18
496726,1963-01-31,Hironobu,Albarhamtoshy,F,1985-08-27
496725,1962-10-10,Akeno,Mukaidono,F,1986-05-03
496724,1963-04-18,Gladys,Schrift,M,1990-03-13
496723,1955-12-23,Honesty,Falster,F,1992-05-08
496722,1964-03-24,Rafael,Vesel,M,1985-05-25
496721,1954-04-01,Spyrose,Ramsay,F,1985-05-09
496720,1958-10-12,Srinidhi,Zockler,M,1994-11-23
496719,1957-09-06,Christfried,Alencar,M,1991-01-08
496718,1961-08-26,Mark,Rindone,F,1991-04-23
496717,1957-08-25,Barun,Stemann,M,1997-03-19
496716,1958-04-29,Kiyotoshi,Massonet,M,1989-12-19
496715,1958-09-26,Zita,Verspoor,M,1985-12-30
496714,1955-11-03,Miyeon,Swiler,M,1995-01-10
496713,1953-12-01,Nevio,Juneja,M,1989-09-23
496712,1962-12-23,Jungsoon,Vasanthakumar,M,1985-07-18
496711,1963-03-04,Goetz,Zschoche,F,1992-02-09
496710,1958-10-14,Gou,Marchesini,M,1988-10-17
496709,1959-02-13,Vidya,Encarnacion,M,1995-12-15
496708,1956-03-17,Venkatesan,Erdmenger,F,1994-05-19
496707,1955-11-11,Katsuyuki,Schapiro,M,1990-04-16
496706,1957-02-21,Jacopo,Nivat,M,1990-03-09
496705,1957-03-14,Boguslaw,Montresor,M,1993-08-02
496704,1952-09-19,Turgut,Miyakawa,M,1991-10-25
496703,1962-06-30,Gennadi,Chorvat,F,1994-10-12
496702,1958-01-21,Sampalli,Meszaros,M,1986-07-14
496701,1964-12-02,Rasikan,Ritcey,M,1987-01-02
496700,1960-03-03,Rafail,Callaway,F,1988-03-02
496699,1956-10-16,Lillian,Kading,M,1992-06-29
496698,1957-07-15,Maris,Guerreiro,M,1990-07-18
496697,1964-07-27,Rutger,Penttonen,M,1992-04-06
496696,1962-01-26,Sariel,Bernatsky,F,1990-10-13
496695,1954-06-13,Renee,Covnot,M,1991-09-23
496694,1962-12-06,Khalil,Luke,M,1988-08-30
496693,1964-12-10,Troy,Ermel,F,1986-02-19
496692,1963-06-02,Kerhong,Skafidas,M,1986-09-28
496691,1963-02-06,Dipankar,Yetto,F,1995-05-17
496690,1961-08-22,Rildo,Gimarc,M,1992-07-31
496689,1954-04-06,Nakhoon,Slutz,F,1991-05-11
496688,1952-10-07,Annemarie,Rosiles,M,1996-02-27
496687,1956-05-26,Sanjiv,Motley,F,1985-08-16
496686,1958-11-24,Marko,Marzano,M,1991-06-23
496685,1953-02-23,Valeska,Bonifati,F,1991-04-11
496684,1961-12-17,Odysseas,Wossner,M,1990-05-31
496683,1952-09-27,Marsal,Lundstrom,M,1996-06-20
496682,1959-02-05,Kauko,Gide,F,1989-12-03
496681,1954-06-28,Seshu,Nastansky,M,1987-08-19
496680,1960-10-15,Herb,Servi,M,1993-10-07
496679,1956-04-12,Kasturi,Brickell,M,1986-09-23
496678,1960-12-02,Arvind,Luff,M,1989-05-25
496677,1953-01-28,Sanjoy,Taneja,M,1991-10-05
496676,1954-07-20,Christ,Ventosa,M,1997-10-20
496675,1961-03-05,Yuuichi,Mitzlaff,M,1992-08-04
496674,1961-03-30,Jayesh,Kadhim,F,1992-10-21
496673,1961-03-02,Chenye,Lamba,M,1985-03-26
496672,1952-07-04,Zhenhua,Keustermans,M,1990-05-29
496671,1959-07-16,Piyawadee,Basawa,F,1988-12-23
496670,1954-07-29,Byong,Cyne,F,1991-02-24
496669,1955-08-27,Serge,Lindqvist,M,1993-07-19
496668,1954-01-09,Sakthirel,Hockney,M,1986-02-24
496667,1957-04-24,IEEE,Kobara,F,1988-09-26
496666,1960-08-24,Basem,Paludetto,F,1991-01-24
496665,1952-07-10,Nevin,Kieras,M,1987-09-21
496664,1962-04-27,Sastry,Nitta,F,1994-08-08
496663,1960-08-31,Deniz,Ghazalie,M,1986-09-08
496662,1952-07-20,Malu,Oskamp,M,1988-02-11
496661,1957-03-22,Shigehito,Pokrovskii,F,1993-03-16
496660,1959-06-27,Jianhui,Schonegge,F,1986-07-28
496659,1956-07-24,Salvador,Wrigley,F,1993-11-01
496658,1958-10-17,Roselyn,Zastre,M,1995-11-17
496657,1956-02-21,Hideyuki,Ladret,F,1988-09-20
496656,1955-10-23,Wuxu,Broder,F,1990-10-18
496655,1958-03-06,Valter,Capobianchi,M,1988-09-13
496654,1962-06-07,Tommaso,Collette,M,1985-04-12
496653,1964-01-13,Hironobu,Fujisaki,F,1994-06-10
496652,1959-01-17,Tesuro,Sankaranarayanan,M,1986-01-18
496651,1958-07-11,Berna,Makinen,M,1988-11-13
496650,1963-07-04,Arumugam,Aloisi,M,1988-06-26
496649,1958-03-18,Caolyn,England,M,1997-04-08
496648,1957-10-29,Vasilis,Schapiro,M,1989-10-27
496647,1953-02-22,Branimir,Tchuente,F,1988-03-28
496646,1963-11-25,Juyoung,Underwood,F,1998-01-14
496645,1962-07-27,Baoqiu,Rathonyi,M,1997-04-29
496644,1958-02-13,Krister,Tischendorf,M,1990-11-13
496643,1962-12-30,Flemming,Junot,F,1993-03-30
496642,1964-10-14,Kiyokazu,Heuser,M,1996-02-14
496641,1955-02-13,Rayond,Meriste,M,1986-01-26
496640,1961-01-23,Honglan,Teitelbaum,M,1996-12-12
496639,1952-09-20,Kamran,Halloran,M,1997-07-23
496638,1957-10-20,Xuedong,Hiltgen,M,1996-10-17
496637,1962-06-13,Patricia,Rissanen,M,1994-06-04
496636,1953-07-04,Falguni,Luon,F,1991-05-17
496635,1957-05-19,Satoru,Marquardt,F,1989-03-18
496634,1953-04-03,Teiji,Smailagic,M,1992-04-15
496633,1956-08-31,Moty,Champarnaud,M,1986-12-23
496632,1952-12-16,Xinglin,Berstel,M,1988-05-06
496631,1964-03-27,Khalil,Maksimenko,F,1994-08-21
496630,1957-09-11,Nikolaus,Bamford,M,1997-07-24
496629,1961-11-01,Jeong,Marrevee,M,1994-04-30
496628,1958-09-01,Juichirou,Siepmann,F,1986-05-15
496627,1953-09-16,Huai,Streng,F,1990-04-12
496626,1957-04-24,Lillian,Bauknecht,M,1989-02-15
496625,1961-06-10,Teiji,Bazelow,F,1986-11-03
496624,1960-01-31,Vitaly,Flanders,M,1988-02-21
496623,1955-09-30,Peer,Honglei,M,1986-05-14
496622,1953-10-29,Chaitali,Wallrath,F,1994-03-31
496621,1961-07-11,Slavian,Zhang,M,1985-03-20
496620,1954-12-31,Hidde,Swab,M,1987-02-27
496619,1961-10-09,Youjian,Back,F,1987-07-16
496618,1961-09-12,Denny,Chenney,M,1986-02-20
496617,1954-03-31,Heping,Anily,F,1987-09-14
496616,1960-04-08,Jianwen,Morrey,F,1985-04-19
496615,1957-03-21,Gaurav,Curless,F,1993-03-21
496614,1960-09-07,Chuanti,Erol,F,1986-06-06
496613,1962-03-12,Magy,Pavlopoulou,M,1990-07-04
496612,1959-01-12,Marko,Trystram,F,1996-06-17
496611,1957-02-21,Zdislav,Mitchem,F,1986-04-11
496610,1963-02-18,Dinah,Luke,M,1990-05-26
496609,1952-07-26,Mohit,Geffroy,M,1994-05-14
496608,1958-03-06,Junichi,Pargas,M,1985-06-21
496607,1959-08-24,Kotesh,Merle,M,1991-10-18
496606,1963-07-04,Abdulah,Waeselynck,F,1989-04-26
496605,1960-06-05,Shaz,Vendrig,M,1989-02-17
496604,1956-10-11,Felicidad,Staylopatis,F,1985-12-16
496603,1958-01-31,Tooru,Linnainmaa,M,1990-04-30
496602,1954-02-22,Giordano,Qiwen,F,1989-04-11
496601,1963-06-17,Alair,Rullman,M,1989-08-01
496600,1964-01-27,Atreyi,Imataki,M,1987-11-11
496599,1961-10-09,Aral,Gimarc,M,1988-07-15
496598,1959-06-23,Tamiya,Rullman,F,1985-10-05
496597,1962-07-31,Xuedong,Sooriamurthi,M,1985-11-18
496596,1953-09-20,Fumino,Hinsberger,F,1995-03-31
496595,1964-07-31,Mohua,Erez,M,1991-08-28
496594,1954-05-02,Tadahiro,Sundgren,M,1988-08-14
496593,1962-05-07,Arvin,Valtorta,F,1986-12-22
496592,1956-12-03,Fai,Heijenga,M,1998-07-02
496591,1958-05-03,Otilia,Compeau,F,1990-07-16
496590,1954-06-13,Kamakshi,Gecsei,F,1990-11-14
496589,1960-07-16,Candido,VanScheik,F,1986-02-15
496588,1963-02-23,Along,Raczkowsky,M,1985-02-12
496587,1958-01-09,Snehasis,Garnham,F,1995-02-12
496586,1964-08-06,Guttorm,Morrey,F,1986-07-28
496585,1956-08-29,Mart,Beutelspacher,M,1993-09-15
496584,1955-03-24,Cordelia,Luce,M,1993-04-30
496583,1952-11-19,Toshiki,Shinomoto,F,1987-11-09
496582,1961-05-21,Ioana,Sudbeck,M,1990-09-06
496581,1959-12-02,Eric,Slaats,M,1990-01-22
496580,1953-10-22,Dmitri,Thisen,M,1985-10-21
496579,1955-04-11,Rayond,Bernardeschi,M,1987-07-12
496578,1957-02-20,Shakhar,Kampfer,F,1990-09-30
496577,1953-04-03,Nikolaos,Kermarrec,F,1985-06-21
496576,1958-01-27,Huai,Herber,F,1985-12-13
496575,1964-08-05,Makato,Kadhim,F,1986-07-30
496574,1958-12-06,George,Peternell,M,1986-08-31
496573,1959-05-03,Genevieve,Soloway,F,1994-01-24
496572,1963-02-19,Eldridge,Dusink,M,1989-05-20
496571,1958-02-22,Uriel,Turnbull,M,1986-12-30
496570,1952-04-09,Janalee,Kambil,M,1986-06-09
496569,1964-01-09,Shuky,Kaltofen,M,1998-02-09
496568,1964-05-09,Chuanti,Chorvat,M,1993-12-21
496567,1962-09-09,Jianwen,Merli,M,1989-03-25
496566,1953-10-02,Peer,Rosaz,F,1991-03-28
496565,1964-09-21,Filipe,Sadowski,M,1985-10-29
496564,1961-06-15,Guoxiang,Adachi,M,1986-05-26
496563,1954-07-03,Heon,Poupard,M,1992-10-06
496562,1963-04-19,Alexius,Schiettecatte,M,1985-03-11
496561,1953-03-14,Arunas,Mikschl,F,1990-09-05
496560,1956-03-10,Yucel,Pileggi,M,1993-04-26
496559,1964-05-26,Vishu,Velasco,M,1990-03-08
496558,1955-08-15,Yahiko,Niizuma,M,1986-02-23
496557,1956-11-10,Vesna,Peck,M,1990-04-02
496556,1952-12-22,Akeel,Luby,M,1987-11-28
496555,1961-07-29,Ziya,Beetstra,F,1987-07-26
496554,1958-01-02,Radhakrishnan,Waschkowski,M,1994-10-09
496553,1958-04-03,Zhaofang,Langford,M,1997-01-18
496552,1956-12-11,Marin,Castellani,F,1995-07-19
496551,1963-07-07,Ung,Cools,M,1990-06-04
496550,1963-04-09,Vishu,Andreotta,M,1995-01-14
496549,1954-08-04,Youjian,Hanratty,M,1994-09-14
496548,1957-06-20,Shmuel,Huxford,F,1989-03-20
496547,1962-02-06,DAIDA,Hoppenstand,M,1997-04-10
496546,1962-08-04,Ashish,Peris,F,1989-10-14
496545,1956-04-26,Hyuncheol,Rabehasaina,F,1988-09-21
496544,1952-05-25,Tsutomu,Wendorf,M,1994-09-19
496543,1957-12-07,Szabolcs,Heemskerk,F,1986-10-28
496542,1958-08-07,Perry,Ranft,M,1985-12-19
496541,1955-05-15,Arne,Harnett,M,1994-03-18
496540,1961-11-22,Kristin,Samarati,F,1993-05-15
496539,1964-06-18,Jianhao,Eiter,M,1987-01-24
496538,1955-12-30,Dzung,Roccetti,F,1989-10-05
496537,1961-08-12,Bernt,Emiris,M,1995-01-31
496536,1960-12-08,Bernardo,Gerlach,F,1990-01-26
496535,1957-11-18,Zissis,Pulkowski,F,1988-10-16
496534,1961-10-05,Pragnesh,Yoshizawa,M,1986-03-16
496533,1954-02-14,Sariel,Peek,M,1987-12-17
496532,1960-06-06,Shietung,Melton,F,1990-01-21
496531,1952-12-06,Saddek,Simmel,M,1988-11-17
496530,1959-12-23,Felicidad,Macedo,F,1991-07-07
496529,1958-04-20,Chuanti,Wissmann,F,1986-01-27
496528,1956-11-14,Lobel,Brendel,F,1987-01-28
496527,1963-08-13,Zissis,Bodoff,M,1988-04-12
496526,1956-01-30,Mizuhito,Thorelli,M,1990-12-25
496525,1958-08-11,Vasiliy,Snyers,M,1992-03-26
496524,1957-08-31,Elliott,Kavvadias,M,1991-04-07
496523,1952-08-15,Idoia,Ranze,F,1988-07-02
496522,1953-06-10,Jayesh,Bresenham,M,1985-02-12
496521,1952-09-03,Yinghua,Baca,F,1986-03-16
496520,1952-03-12,Huan,Ritzmann,F,1993-10-02
496519,1956-10-04,Nakhoon,Ozeki,M,1993-04-03
496518,1963-01-01,Lihong,Bolsens,F,1992-11-14
496517,1961-09-09,Tsvetan,Trachtenberg,M,1994-10-12
496516,1955-11-08,Yuchang,Beeson,M,1990-01-19
